Date,Campaign name,Ad group name,Advertising channel type,Cost (USD),Impressions,Clicks,CTR,CPC,Conversions,Total conversion value,Search impression share,Search budget lost impression share,Search rank lost impression share,BU,Source,Country,Source_Sheet,Ad set name,Campaign objective,Reach,Frequency,Link clicks,CTR (link click-through rate),CPC (cost per link click),Website purchases,Website conversion value,Website adds to cart,Website checkouts initiated,Website content views,Website purchase ROAS (return on advertising spend)
2024-04-05,JMA.ASUS.CL.Notebook.eshop.CONV_Search_Google.AdWords_CL_Notebook_Text.Ad_GENERIC,AdWords_Notebook3,Search,706,551.0,52.0,9.0,14.0,0.0,0.0,16,0,59,Notebook,JMA,ACCL,Google CL,,,,,,,,,,,,,
2024-04-06,JMA.ASUS.CL.Gaming.eshop.CONV_Search_Google.AdWords_CL_Gaming_Text.Ad_BRANDED.GENERIC,AdWords_Gaming2,Search,818,613.0,58.0,9.0,14.0,0.0,0.0,18,0,57,Gaming,JMA,ACCL,Google CL,,,,,,,,,,,,,
2024-04-06,JMA.ASUS.CL.Gaming.eshop.CONV_Search_Google.AdWords_CL_Gaming_Text.Ad_BRANDED.GENERIC,AdWords_Gaming3,Search,155,137.0,8.0,6.0,19.0,0.0,0.0,3,0,45,Gaming,JMA,ACCL,Google CL,,,,,,,,,,,,,
2024-04-06,JMA.ASUS.CL.Gaming.eshop.CONV_Search_Google.AdWords_CL_Gaming_Text.Ad_BRANDED.STD,AdWords_Gaming1,Search,441,163.0,21.0,13.0,21.0,1.0,80064.0,45,0,47,Gaming,JMA,ACCL,Google CL,,,,,,,,,,,,,
2024-04-06,JMA.ASUS.CL.Gaming.eshop.CONV_Search_Google.AdWords_CL_Gaming_Text.Ad_GENERIC,AdWords_Gaming3,Search,586,2099.0,51.0,2.0,11.0,0.0,0.0,12,0,88,Gaming,JMA,ACCL,Google CL,,,,,,,,,,,,,
2024-04-06,JMA.ASUS.CL.Notebook.eshop.CONV_Search_Google.AdWords_CL_Notebook_Text.Ad_BRANDED.GENERIC,AdWords_Notebook2,Search,1009,885.0,99.0,11.0,1.0,0.0,0.0,23,0,68,Notebook,JMA,ACCL,Google CL,,,,,,,,,,,,,
2024-04-06,JMA.ASUS.CL.Notebook.eshop.CONV_Search_Google.AdWords_CL_Notebook_Text.Ad_BRANDED.STD,AdWords_Notebook1,Search,2984,943.0,283.0,3.0,11.0,3.0,177743.0,62,0,32,Notebook,JMA,ACCL,Google CL,,,,,,,,,,,,,
2024-04-06,JMA.ASUS.CL.Notebook.eshop.CONV_Search_Google.AdWords_CL_Notebook_Text.Ad_GENERIC,AdWords_Notebook3,Search,916,797.0,52.0,7.0,18.0,0.0,0.0,16,0,75,Notebook,JMA,ACCL,Google CL,,,,,,,,,,,,,
2024-04-07,JMA.ASUS.CL.Gaming.eshop.CONV_Search_Google.AdWords_CL_Gaming_Text.Ad_BRANDED.GENERIC,AdWords_Gaming2,Search,844,529.0,61.0,12.0,14.0,0.0,0.0,17,0,71,Gaming,JMA,ACCL,Google CL,,,,,,,,,,,,,
2024-04-07,JMA.ASUS.CL.Gaming.eshop.CONV_Search_Google.AdWords_CL_Gaming_Text.Ad_BRANDED.GENERIC,AdWords_Gaming3,Search,28,130.0,7.0,5.0,4.0,0.0,0.0,19,0,69,Gaming,JMA,ACCL,Google CL,,,,,,,,,,,,,
2024-04-07,JMA.ASUS.CL.Gaming.eshop.CONV_Search_Google.AdWords_CL_Gaming_Text.Ad_BRANDED.STD,AdWords_Gaming1,Search,382,163.0,19.0,12.0,2.0,0.0,0.0,43,0,48,Gaming,JMA,ACCL,Google CL,,,,,,,,,,,,,
2024-04-07,JMA.ASUS.CL.Gaming.eshop.CONV_Search_Google.AdWords_CL_Gaming_Text.Ad_GENERIC,AdWords_Gaming3,Search,851,1902.0,61.0,3.0,14.0,0.0,0.0,12,0,87,Gaming,JMA,ACCL,Google CL,,,,,,,,,,,,,
2024-04-07,JMA.ASUS.CL.Notebook.eshop.CONV_Search_Google.AdWords_CL_Notebook_Text.Ad_BRANDED.GENERIC,AdWords_Notebook2,Search,1092,919.0,100.0,11.0,11.0,14.0,13374.0,2,0,74,Notebook,JMA,ACCL,Google CL,,,,,,,,,,,,,
2024-04-07,JMA.ASUS.CL.Notebook.eshop.CONV_Search_Google.AdWords_CL_Notebook_Text.Ad_BRANDED.STD,AdWords_Notebook1,Search,3084,711.0,274.0,39.0,11.0,2.0,111141.0,59,0,17,Notebook,JMA,ACCL,Google CL,,,,,,,,,,,,,
2024-04-07,JMA.ASUS.CL.Notebook.eshop.CONV_Search_Google.AdWords_CL_Notebook_Text.Ad_GENERIC,AdWords_Notebook3,Search,641,698.0,41.0,6.0,16.0,0.0,0.0,15,0,81,Notebook,JMA,ACCL,Google CL,,,,,,,,,,,,,
2024-04-08,JMA.ASUS.CL.Gaming.eshop.CONV_Search_Google.AdWords_CL_Gaming_Text.Ad_BRANDED.GENERIC,AdWords_Gaming2,Search,686,475.0,51.0,11.0,13.0,0.0,0.0,14,0,39,Gaming,JMA,ACCL,Google CL,,,,,,,,,,,,,
2024-04-08,JMA.ASUS.CL.Gaming.eshop.CONV_Search_Google.AdWords_CL_Gaming_Text.Ad_BRANDED.GENERIC,AdWords_Gaming3,Search,32,80.0,3.0,4.0,11.0,0.0,0.0,14,0,38,Gaming,JMA,ACCL,Google CL,,,,,,,,,,,,,
2024-04-08,JMA.ASUS.CL.Gaming.eshop.CONV_Search_Google.AdWords_CL_Gaming_Text.Ad_BRANDED.STD,AdWords_Gaming1,Search,223,43.0,5.0,12.0,45.0,0.0,0.0,22,0,7,Gaming,JMA,ACCL,Google CL,,,,,,,,,,,,,
2024-04-08,JMA.ASUS.CL.Gaming.eshop.CONV_Search_Google.AdWords_CL_Gaming_Text.Ad_GENERIC,AdWords_Gaming3,Search,654,1171.0,31.0,3.0,21.0,0.0,0.0,11,0,59,Gaming,JMA,ACCL,Google CL,,,,,,,,,,,,,
2024-04-08,JMA.ASUS.CL.Notebook.eshop.CONV_Search_Google.AdWords_CL_Notebook_Text.Ad_BRANDED.GENERIC,AdWords_Notebook2,Search,908,538.0,62.0,12.0,15.0,0.0,0.0,18,0,19,Notebook,JMA,ACCL,Google CL,,,,,,,,,,,,,
2024-04-08,JMA.ASUS.CL.Notebook.eshop.CONV_Search_Google.AdWords_CL_Notebook_Text.Ad_BRANDED.STD,AdWords_Notebook1,Search,2464,676.0,254.0,38.0,1.0,33.0,77993.0,56,0,5,Notebook,JMA,ACCL,Google CL,,,,,,,,,,,,,
2024-04-08,JMA.ASUS.CL.Notebook.eshop.CONV_Search_Google.AdWords_CL_Notebook_Text.Ad_GENERIC,AdWords_Notebook3,Search,554,470.0,34.0,7.0,16.0,0.0,0.0,13,0,43,Notebook,JMA,ACCL,Google CL,,,,,,,,,,,,,
2024-04-09,JMA.ASUS.CL.Gaming.eshop.CONV_Search_Google.AdWords_CL_Gaming_Text.Ad_BRANDED.GENERIC,AdWords_Gaming2,Search,558,463.0,49.0,11.0,11.0,0.0,0.0,16,0,54,Gaming,JMA,ACCL,Google CL,,,,,,,,,,,,,
2024-04-09,JMA.ASUS.CL.Gaming.eshop.CONV_Search_Google.AdWords_CL_Gaming_Text.Ad_BRANDED.GENERIC,AdWords_Gaming3,Search,13,76.0,9.0,12.0,14.0,0.0,0.0,21,0,48,Gaming,JMA,ACCL,Google CL,,,,,,,,,,,,,
2024-04-09,JMA.ASUS.CL.Gaming.eshop.CONV_Search_Google.AdWords_CL_Gaming_Text.Ad_BRANDED.STD,AdWords_Gaming1,Search,204,39.0,8.0,21.0,26.0,0.0,0.0,21,0,9,Gaming,JMA,ACCL,Google CL,,,,,,,,,,,,,
2024-04-09,JMA.ASUS.CL.Gaming.eshop.CONV_Search_Google.AdWords_CL_Gaming_Text.Ad_GENERIC,AdWords_Gaming3,Search,677,970.0,37.0,4.0,18.0,0.0,0.0,12,0,61,Gaming,JMA,ACCL,Google CL,,,,,,,,,,,,,
2024-04-09,JMA.ASUS.CL.Notebook.eshop.CONV_Search_Google.AdWords_CL_Notebook_Text.Ad_BRANDED.GENERIC,AdWords_Notebook2,Search,923,474.0,70.0,15.0,13.0,0.0,0.0,16,0,48,Notebook,JMA,ACCL,Google CL,,,,,,,,,,,,,
2024-04-09,JMA.ASUS.CL.Notebook.eshop.CONV_Search_Google.AdWords_CL_Notebook_Text.Ad_BRANDED.STD,AdWords_Notebook1,Search,2594,649.0,264.0,41.0,1.0,99.0,64142.0,53,0,7,Notebook,JMA,ACCL,Google CL,,,,,,,,,,,,,
2024-04-09,JMA.ASUS.CL.Notebook.eshop.CONV_Search_Google.AdWords_CL_Notebook_Text.Ad_GENERIC,AdWords_Notebook3,Search,493,457.0,36.0,8.0,14.0,0.0,0.0,18,0,56,Notebook,JMA,ACCL,Google CL,,,,,,,,,,,,,
2024-04-10,JMA.ASUS.CL.Gaming.eshop.CONV_Search_Google.AdWords_CL_Gaming_Text.Ad_BRANDED.GENERIC,AdWords_Gaming2,Search,543,353.0,44.0,12.0,12.0,5.0,4036.0,14,0,57,Gaming,JMA,ACCL,Google CL,,,,,,,,,,,,,
2024-04-10,JMA.ASUS.CL.Gaming.eshop.CONV_Search_Google.AdWords_CL_Gaming_Text.Ad_BRANDED.GENERIC,AdWords_Gaming3,Search,163,59.0,7.0,12.0,23.0,0.0,0.0,19,0,54,Gaming,JMA,ACCL,Google CL,,,,,,,,,,,,,
2024-04-10,JMA.ASUS.CL.Gaming.eshop.CONV_Search_Google.AdWords_CL_Gaming_Text.Ad_BRANDED.STD,AdWords_Gaming1,Search,211,89.0,11.0,12.0,19.0,0.0,0.0,3,0,33,Gaming,JMA,ACCL,Google CL,,,,,,,,,,,,,
2024-04-10,JMA.ASUS.CL.Gaming.eshop.CONV_Search_Google.AdWords_CL_Gaming_Text.Ad_GENERIC,AdWords_Gaming3,Search,619,816.0,25.0,3.0,25.0,0.0,0.0,12,0,68,Gaming,JMA,ACCL,Google CL,,,,,,,,,,,,,
2024-04-10,JMA.ASUS.CL.Notebook.eshop.CONV_Search_Google.AdWords_CL_Notebook_Text.Ad_BRANDED.GENERIC,AdWords_Notebook2,Search,9,760.0,87.0,11.0,1.0,0.0,0.0,21,0,68,Notebook,JMA,ACCL,Google CL,,,,,,,,,,,,,
2024-04-10,JMA.ASUS.CL.Notebook.eshop.CONV_Search_Google.AdWords_CL_Notebook_Text.Ad_BRANDED.STD,AdWords_Notebook1,Search,2474,533.0,225.0,42.0,11.0,1.0,67973.0,51,0,5,Notebook,JMA,ACCL,Google CL,,,,,,,,,,,,,
2024-04-10,JMA.ASUS.CL.Notebook.eshop.CONV_Search_Google.AdWords_CL_Notebook_Text.Ad_GENERIC,AdWords_Notebook3,Search,465,501.0,45.0,9.0,1.0,0.0,0.0,15,0,67,Notebook,JMA,ACCL,Google CL,,,,,,,,,,,,,
2024-04-11,JMA.ASUS.CL.Gaming.eshop.CONV_Search_Google.AdWords_CL_Gaming_Text.Ad_BRANDED.GENERIC,AdWords_Gaming2,Search,623,260.0,41.0,16.0,15.0,0.0,0.0,14,0,6,Gaming,JMA,ACCL,Google CL,,,,,,,,,,,,,
2024-04-11,JMA.ASUS.CL.Gaming.eshop.CONV_Search_Google.AdWords_CL_Gaming_Text.Ad_BRANDED.GENERIC,AdWords_Gaming3,Search,8,42.0,5.0,12.0,16.0,0.0,0.0,13,0,58,Gaming,JMA,ACCL,Google CL,,,,,,,,,,,,,
2024-04-11,JMA.ASUS.CL.Gaming.eshop.CONV_Search_Google.AdWords_CL_Gaming_Text.Ad_BRANDED.STD,AdWords_Gaming1,Search,2,81.0,13.0,16.0,15.0,0.0,0.0,24,0,56,Gaming,JMA,ACCL,Google CL,,,,,,,,,,,,,
2024-04-11,JMA.ASUS.CL.Gaming.eshop.CONV_Search_Google.AdWords_CL_Gaming_Text.Ad_GENERIC,AdWords_Gaming3,Search,34,738.0,15.0,2.0,23.0,0.0,0.0,12,0,88,Gaming,JMA,ACCL,Google CL,,,,,,,,,,,,,
2024-04-11,JMA.ASUS.CL.Notebook.eshop.CONV_Search_Google.AdWords_CL_Notebook_Text.Ad_BRANDED.GENERIC,AdWords_Notebook2,Search,81,574.0,62.0,11.0,13.0,0.0,0.0,17,0,73,Notebook,JMA,ACCL,Google CL,,,,,,,,,,,,,
2024-04-11,JMA.ASUS.CL.Notebook.eshop.CONV_Search_Google.AdWords_CL_Notebook_Text.Ad_BRANDED.STD,AdWords_Notebook1,Search,2634,665.0,249.0,37.0,11.0,6.0,154.0,47,0,17,Notebook,JMA,ACCL,Google CL,,,,,,,,,,,,,
2024-04-11,JMA.ASUS.CL.Notebook.eshop.CONV_Search_Google.AdWords_CL_Notebook_Text.Ad_GENERIC,AdWords_Notebook3,Search,433,665.0,47.0,7.0,9.0,0.0,0.0,14,0,86,Notebook,JMA,ACCL,Google CL,,,,,,,,,,,,,
2024-04-12,JMA.ASUS.CL.Gaming.eshop.CONV_Search_Google.AdWords_CL_Gaming_Text.Ad_BRANDED.GENERIC,AdWords_Gaming2,Search,266,231.0,23.0,1.0,12.0,0.0,0.0,15,0,85,Gaming,JMA,ACCL,Google CL,,,,,,,,,,,,,
2024-04-12,JMA.ASUS.CL.Gaming.eshop.CONV_Search_Google.AdWords_CL_Gaming_Text.Ad_BRANDED.GENERIC,AdWords_Gaming3,Search,2,40.0,1.0,3.0,2.0,0.0,0.0,17,0,83,Gaming,JMA,ACCL,Google CL,,,,,,,,,,,,,
2024-04-12,JMA.ASUS.CL.Gaming.eshop.CONV_Search_Google.AdWords_CL_Gaming_Text.Ad_BRANDED.STD,AdWords_Gaming1,Search,121,118.0,12.0,1.0,1.0,0.0,0.0,35,0,65,Gaming,JMA,ACCL,Google CL,,,,,,,,,,,,,
2024-04-12,JMA.ASUS.CL.Gaming.eshop.CONV_Search_Google.AdWords_CL_Gaming_Text.Ad_GENERIC,AdWords_Gaming3,Search,256,1222.0,25.0,2.0,1.0,0.0,0.0,13,0,87,Gaming,JMA,ACCL,Google CL,,,,,,,,,,,,,
2024-04-12,JMA.ASUS.CL.Notebook.eshop.CONV_Search_Google.AdWords_CL_Notebook_Text.Ad_BRANDED.GENERIC,AdWords_Notebook2,Search,575,578.0,75.0,13.0,8.0,1.0,77394.0,19,0,77,Notebook,JMA,ACCL,Google CL,,,,,,,,,,,,,
2024-04-12,JMA.ASUS.CL.Notebook.eshop.CONV_Search_Google.AdWords_CL_Notebook_Text.Ad_BRANDED.STD,AdWords_Notebook1,Search,2499,558.0,233.0,42.0,11.0,1.0,63859.0,47,0,7,Notebook,JMA,ACCL,Google CL,,,,,,,,,,,,,
2024-04-12,JMA.ASUS.CL.Notebook.eshop.CONV_Search_Google.AdWords_CL_Notebook_Text.Ad_GENERIC,AdWords_Notebook3,Search,187,508.0,27.0,5.0,7.0,0.0,0.0,16,0,84,Notebook,JMA,ACCL,Google CL,,,,,,,,,,,,,
2024-04-13,JMA.ASUS.CL.Gaming.eshop.CONV_Search_Google.AdWords_CL_Gaming_Text.Ad_BRANDED.GENERIC,AdWords_Gaming2,Search,536,532.0,52.0,1.0,1.0,0.0,0.0,17,0,83,Gaming,JMA,ACCL,Google CL,,,,,,,,,,,,,
2024-04-13,JMA.ASUS.CL.Gaming.eshop.CONV_Search_Google.AdWords_CL_Gaming_Text.Ad_BRANDED.GENERIC,AdWords_Gaming3,Search,4,87.0,5.0,6.0,8.0,0.0,0.0,22,0,78,Gaming,JMA,ACCL,Google CL,,,,,,,,,,,,,
2024-04-13,JMA.ASUS.CL.Gaming.eshop.CONV_Search_Google.AdWords_CL_Gaming_Text.Ad_BRANDED.STD,AdWords_Gaming1,Search,99,125.0,13.0,1.0,8.0,0.0,0.0,35,0,65,Gaming,JMA,ACCL,Google CL,,,,,,,,,,,,,
2024-04-13,JMA.ASUS.CL.Gaming.eshop.CONV_Search_Google.AdWords_CL_Gaming_Text.Ad_GENERIC,AdWords_Gaming3,Search,12,2227.0,78.0,4.0,15.0,0.0,0.0,13,0,87,Gaming,JMA,ACCL,Google CL,,,,,,,,,,,,,
2024-04-13,JMA.ASUS.CL.Notebook.eshop.CONV_Search_Google.AdWords_CL_Notebook_Text.Ad_BRANDED.GENERIC,AdWords_Notebook2,Search,178,382.0,31.0,8.0,6.0,0.0,0.0,16,0,84,Notebook,JMA,ACCL,Google CL,,,,,,,,,,,,,
2024-04-13,JMA.ASUS.CL.Notebook.eshop.CONV_Search_Google.AdWords_CL_Notebook_Text.Ad_BRANDED.STD,AdWords_Notebook1,Search,2236,772.0,245.0,32.0,9.0,1.0,965.0,59,0,2,Notebook,JMA,ACCL,Google CL,,,,,,,,,,,,,
2024-04-13,JMA.ASUS.CL.Notebook.eshop.CONV_Search_Google.AdWords_CL_Notebook_Text.Ad_GENERIC,AdWords_Notebook3,Search,867,1048.0,64.0,6.0,14.0,0.0,0.0,16,0,84,Notebook,JMA,ACCL,Google CL,,,,,,,,,,,,,
2024-04-14,JMA.ASUS.CL.Gaming.eshop.CONV_Search_Google.AdWords_CL_Gaming_Text.Ad_BRANDED.GENERIC,AdWords_Gaming2,Search,1266,748.0,90.0,12.0,14.0,0.0,0.0,19,0,58,Gaming,JMA,ACCL,Google CL,,,,,,,,,,,,,
2024-04-14,JMA.ASUS.CL.Gaming.eshop.CONV_Search_Google.AdWords_CL_Gaming_Text.Ad_BRANDED.GENERIC,AdWords_Gaming3,Search,107,91.0,5.0,5.0,21.0,0.0,0.0,27,0,51,Gaming,JMA,ACCL,Google CL,,,,,,,,,,,,,
2024-04-14,JMA.ASUS.CL.Gaming.eshop.CONV_Search_Google.AdWords_CL_Gaming_Text.Ad_BRANDED.STD,AdWords_Gaming1,Search,259,196.0,18.0,9.0,14.0,8.0,50265.0,51,0,49,Gaming,JMA,ACCL,Google CL,,,,,,,,,,,,,
2024-04-14,JMA.ASUS.CL.Gaming.eshop.CONV_Search_Google.AdWords_CL_Gaming_Text.Ad_GENERIC,AdWords_Gaming3,Search,821,1887.0,68.0,4.0,12.0,0.0,0.0,12,0,68,Gaming,JMA,ACCL,Google CL,,,,,,,,,,,,,
2024-04-14,JMA.ASUS.CL.Notebook.eshop.CONV_Search_Google.AdWords_CL_Notebook_Text.Ad_BRANDED.GENERIC,AdWords_Notebook2,Search,1542,980.0,132.0,13.0,12.0,82.0,80457.0,26,0,7,Notebook,JMA,ACCL,Google CL,,,,,,,,,,,,,
2024-04-14,JMA.ASUS.CL.Notebook.eshop.CONV_Search_Google.AdWords_CL_Notebook_Text.Ad_BRANDED.STD,AdWords_Notebook1,Search,2315,627.0,231.0,37.0,1.0,0.0,0.0,5,0,17,Notebook,JMA,ACCL,Google CL,,,,,,,,,,,,,
2024-04-14,JMA.ASUS.CL.Notebook.eshop.CONV_Search_Google.AdWords_CL_Notebook_Text.Ad_GENERIC,AdWords_Notebook3,Search,651,1085.0,69.0,6.0,9.0,0.0,0.0,15,0,82,Notebook,JMA,ACCL,Google CL,,,,,,,,,,,,,
2024-04-15,JMA.ASUS.CL.Gaming.eshop.CONV_Search_Google.AdWords_CL_Gaming_Text.Ad_BRANDED.GENERIC,AdWords_Gaming2,Search,723,578.0,61.0,11.0,12.0,47.0,88067.0,17,0,7,Gaming,JMA,ACCL,Google CL,,,,,,,,,,,,,
2024-04-15,JMA.ASUS.CL.Gaming.eshop.CONV_Search_Google.AdWords_CL_Gaming_Text.Ad_BRANDED.GENERIC,AdWords_Gaming3,Search,145,119.0,10.0,8.0,15.0,0.0,0.0,33,0,52,Gaming,JMA,ACCL,Google CL,,,,,,,,,,,,,
2024-04-15,JMA.ASUS.CL.Gaming.eshop.CONV_Search_Google.AdWords_CL_Gaming_Text.Ad_BRANDED.STD,AdWords_Gaming1,Search,418,127.0,19.0,15.0,22.0,0.0,0.0,48,0,34,Gaming,JMA,ACCL,Google CL,,,,,,,,,,,,,
2024-04-15,JMA.ASUS.CL.Gaming.eshop.CONV_Search_Google.AdWords_CL_Gaming_Text.Ad_BRANDED.STD,AdWords_Gaming2,Search,0,1.0,0.0,0.0,0.0,0.0,0.0,,,,Gaming,JMA,ACCL,Google CL,,,,,,,,,,,,,
2024-04-15,JMA.ASUS.CL.Gaming.eshop.CONV_Search_Google.AdWords_CL_Gaming_Text.Ad_GENERIC,AdWords_Gaming3,Search,731,2106.0,61.0,3.0,12.0,0.0,0.0,12,0,88,Gaming,JMA,ACCL,Google CL,,,,,,,,,,,,,
2024-04-15,JMA.ASUS.CL.Notebook.eshop.CONV_Search_Google.AdWords_CL_Notebook_Text.Ad_BRANDED.GENERIC,AdWords_Notebook2,Search,1001,1060.0,109.0,1.0,9.0,0.0,0.0,23,0,66,Notebook,JMA,ACCL,Google CL,,,,,,,,,,,,,
2024-04-15,JMA.ASUS.CL.Notebook.eshop.CONV_Search_Google.AdWords_CL_Notebook_Text.Ad_BRANDED.STD,AdWords_Notebook1,Search,2363,579.0,232.0,4.0,1.0,18.0,17928.0,55,0,6,Notebook,JMA,ACCL,Google CL,,,,,,,,,,,,,
2024-04-15,JMA.ASUS.CL.Notebook.eshop.CONV_Search_Google.AdWords_CL_Notebook_Text.Ad_GENERIC,AdWords_Notebook3,Search,661,724.0,49.0,7.0,13.0,0.0,0.0,16,0,76,Notebook,JMA,ACCL,Google CL,,,,,,,,,,,,,
2024-04-16,JMA.ASUS.CL.Gaming.eshop.CONV_Search_Google.AdWords_CL_Gaming_Text.Ad_BRANDED.GENERIC,AdWords_Gaming2,Search,698,661.0,52.0,8.0,13.0,23.0,15882.0,18,0,68,Gaming,JMA,ACCL,Google CL,,,,,,,,,,,,,
2024-04-16,JMA.ASUS.CL.Gaming.eshop.CONV_Search_Google.AdWords_CL_Gaming_Text.Ad_BRANDED.GENERIC,AdWords_Gaming3,Search,151,74.0,10.0,14.0,15.0,0.0,0.0,22,0,62,Gaming,JMA,ACCL,Google CL,,,,,,,,,,,,,
2024-04-16,JMA.ASUS.CL.Gaming.eshop.CONV_Search_Google.AdWords_CL_Gaming_Text.Ad_BRANDED.STD,AdWords_Gaming1,Search,241,81.0,11.0,14.0,22.0,0.0,0.0,29,0,12,Gaming,JMA,ACCL,Google CL,,,,,,,,,,,,,
2024-04-16,JMA.ASUS.CL.Gaming.eshop.CONV_Search_Google.AdWords_CL_Gaming_Text.Ad_GENERIC,AdWords_Gaming3,Search,716,2036.0,59.0,3.0,12.0,0.0,0.0,12,0,88,Gaming,JMA,ACCL,Google CL,,,,,,,,,,,,,
2024-04-16,JMA.ASUS.CL.Notebook.eshop.CONV_Search_Google.AdWords_CL_Notebook_Text.Ad_BRANDED.GENERIC,AdWords_Notebook2,Search,872,444.0,61.0,14.0,14.0,0.0,0.0,19,0,24,Notebook,JMA,ACCL,Google CL,,,,,,,,,,,,,
2024-04-16,JMA.ASUS.CL.Notebook.eshop.CONV_Search_Google.AdWords_CL_Notebook_Text.Ad_BRANDED.STD,AdWords_Notebook1,Search,2585,594.0,221.0,37.0,12.0,233.0,291161.0,52,0,6,Notebook,JMA,ACCL,Google CL,,,,,,,,,,,,,
2024-04-16,JMA.ASUS.CL.Notebook.eshop.CONV_Search_Google.AdWords_CL_Notebook_Text.Ad_GENERIC,AdWords_Notebook3,Search,771,399.0,29.0,7.0,27.0,0.0,0.0,13,0,43,Notebook,JMA,ACCL,Google CL,,,,,,,,,,,,,
2024-04-17,JMA.ASUS.CL.Gaming.eshop.CONV_Search_Google.AdWords_CL_Gaming_Text.Ad_BRANDED.GENERIC,AdWords_Gaming2,Search,688,576.0,59.0,1.0,12.0,0.0,0.0,16,0,76,Gaming,JMA,ACCL,Google CL,,,,,,,,,,,,,
2024-04-17,JMA.ASUS.CL.Gaming.eshop.CONV_Search_Google.AdWords_CL_Gaming_Text.Ad_BRANDED.GENERIC,AdWords_Gaming3,Search,88,90.0,5.0,6.0,18.0,0.0,0.0,2,0,72,Gaming,JMA,ACCL,Google CL,,,,,,,,,,,,,
2024-04-17,JMA.ASUS.CL.Gaming.eshop.CONV_Search_Google.AdWords_CL_Gaming_Text.Ad_BRANDED.STD,AdWords_Gaming1,Search,241,120.0,16.0,13.0,15.0,0.0,0.0,32,0,43,Gaming,JMA,ACCL,Google CL,,,,,,,,,,,,,
2024-04-17,JMA.ASUS.CL.Gaming.eshop.CONV_Search_Google.AdWords_CL_Gaming_Text.Ad_GENERIC,AdWords_Gaming3,Search,601,1526.0,30.0,2.0,2.0,0.0,0.0,11,0,87,Gaming,JMA,ACCL,Google CL,,,,,,,,,,,,,
2024-04-17,JMA.ASUS.CL.Notebook.eshop.CONV_Search_Google.AdWords_CL_Notebook_Text.Ad_BRANDED.GENERIC,AdWords_Notebook2,Search,923,504.0,68.0,13.0,14.0,0.0,0.0,17,0,67,Notebook,JMA,ACCL,Google CL,,,,,,,,,,,,,
2024-04-17,JMA.ASUS.CL.Notebook.eshop.CONV_Search_Google.AdWords_CL_Notebook_Text.Ad_BRANDED.STD,AdWords_Notebook1,Search,2465,633.0,220.0,35.0,11.0,0.0,0.0,53,0,7,Notebook,JMA,ACCL,Google CL,,,,,,,,,,,,,
2024-04-17,JMA.ASUS.CL.Notebook.eshop.CONV_Search_Google.AdWords_CL_Notebook_Text.Ad_GENERIC,AdWords_Notebook3,Search,373,535.0,40.0,7.0,9.0,0.0,0.0,15,0,79,Notebook,JMA,ACCL,Google CL,,,,,,,,,,,,,
2024-04-18,JMA.ASUS.CL.Gaming.eshop.CONV_Search_Google.AdWords_CL_Gaming_Text.Ad_BRANDED.GENERIC,AdWords_Gaming2,Search,538,628.0,56.0,9.0,1.0,0.0,0.0,16,0,84,Gaming,JMA,ACCL,Google CL,,,,,,,,,,,,,
2024-04-18,JMA.ASUS.CL.Gaming.eshop.CONV_Search_Google.AdWords_CL_Gaming_Text.Ad_BRANDED.GENERIC,AdWords_Gaming3,Search,204,99.0,9.0,9.0,23.0,0.0,0.0,25,0,75,Gaming,JMA,ACCL,Google CL,,,,,,,,,,,,,
2024-04-18,JMA.ASUS.CL.Gaming.eshop.CONV_Search_Google.AdWords_CL_Gaming_Text.Ad_BRANDED.STD,AdWords_Gaming1,Search,225,92.0,10.0,11.0,23.0,0.0,0.0,25,0,34,Gaming,JMA,ACCL,Google CL,,,,,,,,,,,,,
2024-04-18,JMA.ASUS.CL.Gaming.eshop.CONV_Search_Google.AdWords_CL_Gaming_Text.Ad_GENERIC,AdWords_Gaming3,Search,635,1796.0,40.0,2.0,16.0,0.0,0.0,12,0,88,Gaming,JMA,ACCL,Google CL,,,,,,,,,,,,,
2024-04-18,JMA.ASUS.CL.Notebook.eshop.CONV_Search_Google.AdWords_CL_Notebook_Text.Ad_BRANDED.GENERIC,AdWords_Notebook2,Search,949,645.0,94.0,15.0,1.0,0.0,0.0,21,0,74,Notebook,JMA,ACCL,Google CL,,,,,,,,,,,,,
2024-04-18,JMA.ASUS.CL.Notebook.eshop.CONV_Search_Google.AdWords_CL_Notebook_Text.Ad_BRANDED.GENERIC,AdWords_Notebook3,Search,0,1.0,0.0,0.0,0.0,0.0,0.0,,,,Notebook,JMA,ACCL,Google CL,,,,,,,,,,,,,
2024-04-18,JMA.ASUS.CL.Notebook.eshop.CONV_Search_Google.AdWords_CL_Notebook_Text.Ad_BRANDED.STD,AdWords_Notebook1,Search,2372,637.0,243.0,38.0,1.0,0.0,0.0,47,0,18,Notebook,JMA,ACCL,Google CL,,,,,,,,,,,,,
2024-04-18,JMA.ASUS.CL.Notebook.eshop.CONV_Search_Google.AdWords_CL_Notebook_Text.Ad_GENERIC,AdWords_Notebook3,Search,56,372.0,30.0,8.0,19.0,1.0,66358.0,15,0,77,Notebook,JMA,ACCL,Google CL,,,,,,,,,,,,,
